Unnamed: 0,Unnamed: 0.1,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author,lda_cluster
79,79,1282755752973787137,2020-07-13 19:16:18+00:00,We cannot afford this Administration’s willful ignorance about what needs to be done to keep our children safe and defeat the #coronavirus. They need to catch up or get out of the way.,afford Administration willful ignorance need child safe defeat coronavirus need catch,910,#coronavirus,<UNK>,TeamPelosi,6
80,80,1282740473459810306,2020-07-13 18:15:35+00:00,Opening our schools without the necessary planning and investment of resources to achieve a threshold of safety for our children creates the biggest risk of spreading the #coronavirus.,open school necessary planning investment resource achieve threshold safety child create big risk spread coronavirus,1114,#coronavirus,<UNK>,TeamPelosi,6
81,81,1282728908866105352,2020-07-13 17:29:38+00:00,"Opening up schools in a way that puts America’s children first requires strategic, science-based planning and adequate resources to avoid spread of the #coronavirus. Without these resources, we shouldn’t even be thinking about sending kids back to school.",open school put America child require strategic science base planning adequate resource avoid spread coronavirus resource think send kid school,876,#coronavirus,<UNK>,TeamPelosi,6
82,82,1282718884072763393,2020-07-13 16:49:48+00:00,"Nothing is more important than the safety of our children. In the middle of the #coronavirus crisis, we can ensure that America’s children will be safe with an actionable plan – not magical thinking.",important safety child middle coronavirus crisis ensure America child safe actionable plan magical thinking,913,#coronavirus,<UNK>,TeamPelosi,6
83,83,1282309727075139585,2020-07-12 13:43:57+00:00,What we heard from Secretary DeVos was malfeasance and a dereliction of duty. It's appalling. DeVos and Trump are messing with the health of our children.,hear Secretary DeVos malfeasance dereliction duty appalling DeVos Trump mess health child,3527,<UNK>,<UNK>,TeamPelosi,6
84,84,1282113932430397440,2020-07-12 00:45:56+00:00,We honor the memory of #GeorgeFloyd by ensuring that his tragic murder was not in vain. The meaningful reform that we achieve will save lives and bring true accountability and fairness to policing.,honor memory GeorgeFloyd ensure tragic murder vain meaningful reform achieve save life bring true accountability fairness police,733,#GeorgeFloyd,<UNK>,TeamPelosi,5
85,85,1282098831589388289,2020-07-11 23:45:56+00:00,"Instead of issuing cruel threats to the well-being of the most vulnerable students, this Administration should be doing everything it can to defeat the #coronavirus and assist local partners in making a safe return to school a reality.",instead issue cruel threat vulnerable student administration defeat coronavirus assist local partner make safe return school reality,1171,#coronavirus,<UNK>,TeamPelosi,6
86,86,1282087315603689477,2020-07-11 23:00:10+00:00,"Parents, teachers, and local leaders agree on two things: 1) they want children back in school as soon as possible; but 2) the children’s safety from unnecessary risk of catching the #coronavirus must be paramount.",parent teacher local leader agree thing want child school soon possible child safety unnecessary risk catch coronaviru paramount,1203,#coronavirus,<UNK>,TeamPelosi,6
87,87,1281762942480941056,2020-07-11 01:31:14+00:00,The President has been a complete failure in dealing with the #coronavirus and now he’s messing with our children’s health.,President complete failure deal coronaviru mess child health,2487,#coronavirus,<UNK>,TeamPelosi,3
88,88,1281232680332509185,2020-07-09 14:24:09+00:00,"In the United States, #NoOneIsAboveTheLaw -- not even the President.",United States nooneisabovethelaw President,13829,#NoOneIsAboveTheLaw,<UNK>,TeamPelosi,3
89,89,1280899746866094082,2020-07-08 16:21:12+00:00,"United by our values and acting with purpose, there is no limit to the progress we can achieve together. We *will* strengthen our House Majority, take back the Senate and elect Joe Biden President of the United States. -NP",unite value act purpose limit progress achieve strengthen House Majority Senate elect Biden President United States,1892,<UNK>,<UNK>,TeamPelosi,1
90,90,1280540544012365824,2020-07-07 16:33:51+00:00,"A president #ForThePeople would focus on increasing access to health care during a pandemic. Instead, this president is urging the Supreme Court to gut our health care protections – even as #coronavirus cases skyrocket.",president ForThePeople focus increase access health care pandemic instead president urge Supreme Court health care protection coronavirus case skyrocket,1991,#ForThePeople #coronavirus,<UNK>,TeamPelosi,6
91,91,1279465261255593984,2020-07-04 17:21:04+00:00,"We mark our Founders‘ courage to fight a revolution for the unalienable rights of life, liberty & the pursuit of happiness. As we thank our military for their bravery to sacrifice for these ideals, let us have the strength for America to make them a reality. Happy #4thOfJuly -NP",mark founder courage fight revolution unalienable right life liberty pursuit happiness thank military bravery sacrifice ideal strength America reality happy 4thofjuly,896,#4thOfJuly,<UNK>,TeamPelosi,4
92,92,1279158142945964033,2020-07-03 21:00:41+00:00,House Democrats are strengthening and protecting Americans’ health care. Trump and Washington Republicans are trying to obliterate that in the courts during a pandemic that has killed over 127k lives and 40 million jobs.,House Democrats strengthen protect Americans health care Trump Washington Republicans try obliterate court pandemic kill 127k life million job,1650,<UNK>,<UNK>,TeamPelosi,6
93,93,1279065695460999168,2020-07-03 14:53:20+00:00,"We promised the American people we would take action on infrastructure. We delivered. Republicans, on the other hand, refuse to fix our crumbling roads and bridges. It’s time to get our country #MovingForward.",promise american people action infrastructure deliver Republicans hand refuse crumble road bridge time country MovingForward,435,#MovingForward,<UNK>,TeamPelosi,6
94,94,1279044666407686144,2020-07-03 13:29:46+00:00,"The current occupant of the White House obstructs the progress we’ve achieved #ForThePeople, blames everyone for his disasters, and fails to protect Americans while boosting his ego.",current occupant White House obstruct progress achieve ForThePeople blame disaster fail protect Americans boost,5644,#ForThePeople,<UNK>,TeamPelosi,6
95,95,1278756569275142146,2020-07-02 18:24:58+00:00,"Our men and women in uniform who are risking their lives in war zones to keep us safe at home need a President who honors their service by acting decisively on intelligence that they are in danger. The flyovers and fireworks are to feed his ego, not pay tribute to our troops.",woman uniform risk life zone safe home need President honor service act decisively intelligence danger flyover firework feed tribute troop,4061,<UNK>,<UNK>,TeamPelosi,4
96,96,1278729369591132161,2020-07-02 16:36:54+00:00,Get to know them 💪🏻 @DrCameronWebb 🔥 @dana_balter 🔥 @Michelle4Kansas 🔥 @HillaryScholten 🔥,know flexed_biceps_light_skin_tone @drcameronwebb fire @dana_balter fire @michelle4kansas fire @hillaryscholten fire,135,<UNK>,@DrCameronWebb @dana_balter @Michelle4Kansas @HillaryScholten,TeamPelosi,5
97,97,1278717051608223744,2020-07-02 15:47:57+00:00,"One has to imagine what Trump would've done if this kind of intelligence were about another country. With this President, all roads lead to Putin. -NP",imagine Trump kind intelligence country President road lead Putin,748,<UNK>,<UNK>,TeamPelosi,1
98,98,1278691111331147776,2020-07-02 14:04:52+00:00,"The death of our young people in Afghanistan, or in any place, should be worthy of the President's attention. In America, we shouldn't find an excuse to ignore the truth as this White House has done.",death young people Afghanistan place worthy President attention America find excuse ignore truth White House,2324,<UNK>,<UNK>,TeamPelosi,1
