Unnamed: 0,Unnamed: 0.1,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author,lda_cluster
99,99,1284482493320757250,2020-07-18 13:37:45+00:00,"We have lost a moral giant. The courage of John Lewis, getting into what he called “good trouble,” shaped America for the better. He will live on any time we honor his words to us in Selma: “We must use the vote as a nonviolent instrument or tool to redeem the soul of America.”",lose moral giant courage John Lewis get call good trouble shape America well live time honor word Selma vote nonviolent instrument tool redeem soul America,4397,<UNK>,<UNK>,PeteButtigieg,0
100,100,1284282701252567042,2020-07-18 00:23:51+00:00,"The president might talk a big game when it comes to rural America, but it’s clear that his policies are not working for farmers or families in so-called ""flyover country.""",president talk game come rural America clear policy work farmer family call flyover country,670,<UNK>,<UNK>,PeteButtigieg,1
101,101,1284208355565809667,2020-07-17 19:28:26+00:00,"If nothing is done, 28 million Americans could be facing eviction at the end of this month. Congress must act to extend the moratorium and protect millions of families from the devastating effects of homelessness.",million Americans face eviction month Congress extend moratorium protect million family devastating effect homelessness,1944,<UNK>,<UNK>,PeteButtigieg,1
102,102,1284150060729667584,2020-07-17 15:36:47+00:00,I'm looking forward to joining @LatinoVictoryUS for the next stop on their Battleground Charlas (virtual) Tour! Join us later today: http://bit.ly/LCB_PA,look forward join @LatinoVictoryUS stop Battleground Charlas virtual tour join later today,176,<UNK>,@latinovictoryus,PeteButtigieg,5
103,103,1284142851853516802,2020-07-17 15:08:08+00:00,"Reverend C.T. Vivian dedicated his life to the cause of racial justice and civil rights. For him, getting back up after being knocked to the ground wasn't just a figure of speech. His courage and moral clarity made America a better place.",Reverend C.T. Vivian dedicate life cause racial justice civil right get knock ground figure speech courage moral clarity America well place,298,<UNK>,<UNK>,PeteButtigieg,0
104,104,1283519815945277441,2020-07-15 21:52:25+00:00,"There seems to be a large Twitter hack targeting verified accounts right now. Be on the lookout for any bitcoin scams and, as always, don't click on any suspicious links.",large Twitter hack targeting verify account right lookout bitcoin scam click suspicious link,1129,<UNK>,<UNK>,PeteButtigieg,2
105,105,1283514089621401606,2020-07-15 21:29:40+00:00,Why?,,9639,<UNK>,<UNK>,PeteButtigieg,-1
106,106,1283513171458830342,2020-07-15 21:26:01+00:00,One of mine too! Grateful for all your work for #DCStatehoodNow,grateful work dcstatehoodnow,25,#DCStatehoodNow,<UNK>,PeteButtigieg,0
107,107,1283427488501305346,2020-07-15 15:45:32+00:00,"Every day we're seeing what a world without US leadership looks like. The next administration will need to act quickly to revive diplomacy and rebuild alliances. Phillip Gordon and I discuss how, in @ForeignPolicy:",see world leadership look like administration need quickly revive diplomacy rebuild alliance Phillip Gordon discuss @foreignpolicy,985,<UNK>,@ForeignPolicy,PeteButtigieg,6
108,108,1283392494290587648,2020-07-15 13:26:29+00:00,"When @JoeBiden is president, he will lead with the urgency that this moment demands. This plan will secure our climate future and our economic future together, and it can't come soon enough.",@JoeBiden president lead urgency moment demand plan secure climate future economic future come soon,2778,<UNK>,@JoeBiden,PeteButtigieg,6
109,109,1283225533665476608,2020-07-15 02:23:03+00:00,Two things are clear: Texas is a battleground state and Texans deserve a new senator. Congratulations to @mjhegar on her victory tonight—onward to November!,thing clear Texas battleground state Texans deserve senator congratulation @mjhegar victory tonight onward November,3880,<UNK>,@mjhegar,PeteButtigieg,5
110,110,1283178307484344322,2020-07-14 23:15:23+00:00,"The president talks tough on trade, but amid all the bluster and lack of strategy, its American workers and farmers who pay the price. We can't afford four more years.",president talk tough trade amid bluster lack strategy american worker farmer price afford year,1614,<UNK>,<UNK>,PeteButtigieg,3
111,111,1283072281858768901,2020-07-14 16:14:04+00:00,"Russian interference is underway. Its goal is to sow paralyzing distrust among Americans. The White House has shown no interest in combating disinformation, but all of us can do something about this trolling.",russian interference underway goal paralyze distrust Americans White House show interest combat disinformation trolling,959,<UNK>,<UNK>,PeteButtigieg,3
112,112,1283037829686337537,2020-07-14 13:57:10+00:00,We should abolish the death penalty in America.,abolish death penalty America,11393,<UNK>,<UNK>,PeteButtigieg,3
113,113,1283014902559518723,2020-07-14 12:26:04+00:00,"When I was mayor, we all had to improvise to backstop terribly underfunded public health resources. In public health as in so many areas, decisions to starve our infrastructure have weakened America.",mayor improvise backstop terribly underfunded public health resource public health area decision starve infrastructure weaken America,574,<UNK>,<UNK>,PeteButtigieg,6
114,114,1282848598779219968,2020-07-14 01:25:14+00:00,"Trust plays a foundational role in our democracy, and now is the time to consider what it will take to build the trust we’ll need to move forward as a country. My new book will explore how we got here and what we can do. Pre-order today: https://bit.ly/2ZK4TlI",trust play foundational role democracy time consider build trust need forward country book explore order today,474,<UNK>,<UNK>,PeteButtigieg,6
115,115,1282760958927044608,2020-07-13 19:36:59+00:00,"Defeating Donald Trump is table stakes. In order to end Trumpism we have to elect Democrats up and down the ticket, including #DemGovs. @DemGovs have the chance at some historic victories in battleground states. Please chip in to support their work:",Defeating Donald Trump table stake order Trumpism elect Democrats ticket include DemGovs @DemGovs chance historic victory battleground state chip support work,456,#DemGovs,@DemGovs,PeteButtigieg,3
116,116,1282707590321967106,2020-07-13 16:04:55+00:00,Building a better economy isn’t about building a wall or getting into a trade war with China or name calling. It takes investing in the resources and talents that exist right here America. That's what @JoeBiden will do.,build well economy build wall get trade China call take invest resource talent exist right America @JoeBiden,1988,<UNK>,@JoeBiden,PeteButtigieg,2
117,117,1282641888806424576,2020-07-13 11:43:51+00:00,Paranoia kills.,paranoia kill,4132,<UNK>,<UNK>,PeteButtigieg,3
118,118,1282447973390090240,2020-07-12 22:53:18+00:00,"If it was just politics, we wouldn’t mind seeing you make these strange decisions about which hill to die on. But the thing about this particular hill is there are a lot of Americans on it with you, with a lot more than politics at stake.",politic mind see strange decision hill thing particular hill Americans politic stake,1907,<UNK>,<UNK>,PeteButtigieg,3
119,119,1282447452990312464,2020-07-12 22:51:14+00:00,Maybe any number of experts (or just Google I guess) who could have let you know where MERS and swine flu came from so you wouldn’t embarrass yourself with this false (and deragotory) statement?,maybe number expert Google guess know MERS swine come embarrass false deragotory statement,1455,<UNK>,<UNK>,PeteButtigieg,2
120,120,1282447451861942277,2020-07-12 22:51:13+00:00,Maybe the doctors in your home state who clearly have a very different assessment of TX hospital capacity and vulnerabilities than you do?,maybe doctor home state clearly different assessment hospital capacity vulnerability,1520,<UNK>,<UNK>,PeteButtigieg,2
121,121,1282447450142384130,2020-07-12 22:51:13+00:00,"Perhaps voices like that of the top infectious disease expert in the country who has become a political lightning rod, ironically, because he doesn’t do politics? And who is being attacked by your White House allies at an exceptionally bad time?",voice like infectious disease expert country political lightning ironically politic attack White House ally exceptionally time,1640,<UNK>,<UNK>,PeteButtigieg,3
122,122,1282447449123168257,2020-07-12 22:51:13+00:00,"Which experts? I don’t know, Senator, maybe the countless medical voices who could have saved you from making this obviously and humiliatingly false and dangerous statement?",expert know Senator maybe countless medical voice save make obviously humiliatingly false dangerous statement,2309,<UNK>,<UNK>,PeteButtigieg,2
123,123,1282447447332016128,2020-07-12 22:51:12+00:00,"Once again, sincerely astonished at which positions @GOP Senators choose to double down on.",sincerely astonish position @gop senator choose double,6762,<UNK>,@GOP,PeteButtigieg,2
124,124,1282442359800762369,2020-07-12 22:30:59+00:00,Gah! Just a minute while I grab my iPad,minute grab iPad,1478,<UNK>,<UNK>,PeteButtigieg,2
125,125,1282301254744584192,2020-07-12 13:10:17+00:00,Listening to medical experts should not be political.,listen medical expert political,21622,<UNK>,<UNK>,PeteButtigieg,6
126,126,1282020730503344128,2020-07-11 18:35:35+00:00,This presidency is not just dangerous—it's exhausting. Let's remember that it doesn't have to be this way and push all the way through November 3rd.,presidency dangerous exhausting remember push November,1568,<UNK>,<UNK>,PeteButtigieg,3
127,127,1281791942922297345,2020-07-11 03:26:28+00:00,"In November, we will be the jury.",November jury,14755,<UNK>,<UNK>,PeteButtigieg,4
128,128,1281681130102632449,2020-07-10 20:06:08+00:00,"At today's roundtable discussion with folks in New Hampshire, we talked about the work of investing in our manufacturing future—and how @JoeBiden's plan to invest in ""new-collar jobs"" will build back a better economy.",today roundtable discussion folk Hampshire talk work invest manufacturing future @JoeBiden plan invest collar job build well economy,386,<UNK>,@JoeBiden,PeteButtigieg,1
129,129,1281610808225603586,2020-07-10 15:26:42+00:00,"To be trusted, America must honor our word—and that includes treaties with Creek Nation. Yesterday's Supreme Court decision upholding the sovereignty of Tribal governments was an important step in meeting that obligation.",trust America honor word include treaty Creek Nation yesterday Supreme Court decision uphold sovereignty tribal government important step meet obligation,698,<UNK>,<UNK>,PeteButtigieg,6
