Unnamed: 0,Unnamed: 0.1,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author,lda_cluster
68,68,1285933715277991936,2020-07-22 13:44:23+00:00,"As the Chairman of the Transportation Appropriations Subcommittee, I recently secured $38.1 million to replace & rehabilitate seven bridges across five communities & four counties. Read my column about how this will create much-needed jobs amid COVID-19.",Chairman Transportation Appropriations Subcommittee recently secure 38.1 million replace rehabilitate seven bridge community county read column create need job amid COVID-19,12,<UNK>,<UNK>,SenatorCollins,1
69,69,1285639550526685184,2020-07-21 18:15:29+00:00,"$3.2 million has been awarded to Casco Bay Lines to purchase an electric-diesel hybrid engine for its new ferry, which will eliminate 800 metric tons of CO2 emissions per year and reduce engine noise and vibrations. https://www.collins.senate.gov/newsroom/senator-collins-announces-32-million-casco-bay-lines-purchase-hybrid-engine-new-passenger",million award Casco Lines purchase electric diesel hybrid engine ferry eliminate metric ton emission year reduce engine noise vibration,18,<UNK>,<UNK>,SenatorCollins,1
70,70,1285568022447620101,2020-07-21 13:31:15+00:00,WATCH LIVE: I am chairing a @SenateAging hearing focused on addressing racial health disparities among seniors during the COVID-19 pandemic. Health care leaders &amp; researchers will speak about COVID-19’s disparate health impacts. https://www.c-span.org/video/?473981-1/senate-hearing-covid-19-seniors-health-disparities,WATCH live chair @senateaging hearing focus address racial health disparity senior covid-19 pandemic health care leader researcher speak COVID-19 disparate health impact,13,<UNK>,@SenateAging,SenatorCollins,1
71,71,1285293668195348486,2020-07-20 19:21:04+00:00,"I applaud federal law enforcement’s efforts to prioritize fighting fraud against older Americans, such as the Social Security imposter scam. As Chairman of @SenateAging, I'll continue to work to combat this pervasive scam. https://www.collins.senate.gov/newsroom/senator-collins-applauds-arrest-two-suspects-social-security-scam",applaud federal enforcement effort prioritize fighting fraud old Americans Social Security imposter scam Chairman @SenateAging continue work combat pervasive scam,35,<UNK>,@SenateAging,SenatorCollins,6
72,72,1285203978297454592,2020-07-20 13:24:41+00:00,"The Aroostook Agency on Aging has been awarded $88,895 to provide critical support to seniors & adults with disabilities, giving them the resources & tools they need to live healthy, independent lives.","Aroostook Agency aging award 88,895 provide critical support senior adult disability give resource tool need live healthy independent life",9,<UNK>,<UNK>,SenatorCollins,1
73,73,1284957301959467008,2020-07-19 21:04:28+00:00,"Maine’s buses & ferries create good jobs & are relied upon by schools, camps, tour groups & island residents. COVID-19 has taken a severe toll on these small businesses. A bill @SenJackReed &amp; I authored would provide $10 billion to help them get through this difficult period.",Maine bus ferry create good job rely school camp tour group island resident COVID-19 take severe toll small business bill @senjackreed author provide billion help difficult period,20,<UNK>,@SenJackReed,SenatorCollins,1
74,74,1284875033349959688,2020-07-19 15:37:34+00:00,"Maine hospitals will receive more than $1.1 million to support ongoing efforts to combat COVID-19. This funding will be used to expand telemedicine, procure critical equipment, & streamline facility coordination efforts.",Maine hospital receive million support ongoing effort combat COVID-19 funding expand telemedicine procure critical equipment streamline facility coordination effort,30,<UNK>,<UNK>,SenatorCollins,1
75,75,1284443457726095360,2020-07-18 11:02:38+00:00,"In 2015, I was honored to be among those who joined him in Selma to commemorate the 50th anniversary of the Bloody Sunday March which he led. This protest resulted in the passage of the Voting Rights Act.",2015 honor join Selma commemorate 50th anniversary Bloody Sunday March protest result passage Voting Rights,42,<UNK>,<UNK>,SenatorCollins,0
76,76,1284443457122111489,2020-07-18 11:02:38+00:00,"With the passing of Congressman John Lewis, America has lost a civil rights icon who changed history at great personal sacrifice.",passing Congressman John Lewis America lose civil right icon change history great personal sacrifice,179,<UNK>,<UNK>,SenatorCollins,0
77,77,1284276605960028163,2020-07-17 23:59:38+00:00,"I spoke with leaders of Allen’s Blueberry Freezer & Wyman’s about COVID-19's effect on Maine’s blueberry industry. Their success depends on the hard work of our blueberry farmers, whom I worked to ensure are eligible for $16 billion in agricultural aid provided by the CARES Act.",speak leader Allen Blueberry Freezer Wyman COVID-19 effect Maine blueberry industry success depend hard work blueberry farmer work ensure eligible billion agricultural provide CARES,27,<UNK>,<UNK>,SenatorCollins,1
78,78,1284222375219867648,2020-07-17 20:24:08+00:00,"This afternoon, @NoLabelsOrg’s bipartisan, bicameral Members of Congress met with @stevenmnuchin1 to discuss the next COVID-19 package, including economic relief and aid to state and local governments. @Sen_JoeManchin and I are the Senate chairs of No Labels.",afternoon @NoLabelsOrg bipartisan bicameral Members Congress @stevenmnuchin1 discuss covid-19 package include economic relief state local government @Sen_JoeManchin Senate chair Labels,18,<UNK>,@NoLabelsOrg @stevenmnuchin1 @Sen_JoeManchin,SenatorCollins,1
79,79,1284160606103310336,2020-07-17 16:18:41+00:00,We should extend & expand the current medical expense deduction as part of the next COVID-19 relief package. This deduction is an important relief tool for the high health care costs that burden many Americans. https://www.collins.senate.gov/newsroom/senator-collins-calls-congress-extend-medical-expense-deduction-next-covid-19-package,extend expand current medical expense deduction covid-19 relief package deduction important relief tool high health care cost burden Americans,40,<UNK>,<UNK>,SenatorCollins,1
80,80,1283854666510544896,2020-07-16 20:03:00+00:00,"Amid COVID-19, working, studying, & receiving health care online have been difficult for those with limited or no broadband access. @Sen_JoeManchin &amp; I authored a bill to create a program to provide Internet hotspot devices in rural &amp; low-income areas. https://apnews.com/028a6675491b5442ade0689ed13c1b27#:~:text=BANGOR%2C%20Maine%20(AP)%20%E2%80%94,low%2Dincome%20and%20rural%20areas.",amid covid-19 work study receive health care online difficult limited broadband access @Sen_JoeManchin author bill create program provide internet hotspot device rural income area,19,<UNK>,@Sen_JoeManchin,SenatorCollins,1
81,81,1283809270237138947,2020-07-16 17:02:36+00:00,"I met with Jenna Mehnert, CEO of @NAMIMaine, to discuss ways to combat the mental health challenges that COVID-19 has exacerbated, including funding for crisis intervention and supports for families and children adjusting to remote learning.",Jenna Mehnert @namimaine discuss way combat mental health challenge COVID-19 exacerbate include funding crisis intervention support family child adjust remote learning,32,<UNK>,@namimaine,SenatorCollins,1
82,82,1283785182433153026,2020-07-16 15:26:53+00:00,"I spoke with members of Maine Preservation about ways we can strengthen the Historic Tax Credit, which supports projects that revitalize communities & boost economic development. To help manage delays caused by COVID-19, I urged Treasury to extend deadlines related to the HTC.",speak member Maine Preservation way strengthen Historic Credit support project revitalize community boost economic development help manage delay cause COVID-19 urge Treasury extend deadline relate,16,<UNK>,<UNK>,SenatorCollins,1
83,83,1283770727557144576,2020-07-16 14:29:27+00:00,"VA @SecWilkie joined me on a conference call I hosted for thousands of Maine veterans to answer questions about the VA. We discussed keeping veterans’ home residents safe during the pandemic, promoting mental health services, and resolving VA benefit issues.",@SecWilkie join conference host thousand Maine veteran answer question discuss keep veteran home resident safe pandemic promote mental health service resolve benefit issue,31,<UNK>,@SecWilkie,SenatorCollins,1
